2.164261416035752e-05,0.003443226374339659,0.1255489570277785,0.0041087309130573265,7.00087487385105e-05,1.0,1.0,1.0,1.0,1.0,9.249107566065808e-05,0.11223268861861777,0.3678490105753585,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9.938960567779115e-06,1.544802125023086e-05,0.251601757125453,0.04803075231078701,0.0016904074919816064,1.0,1.0,1.0,1.0,1.0,0.004916357753795352,0.0005752011871816229,0.8168832478089854,1.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.00046007803501878436,0.0024930333438025914,0.013693293623059242,0.16526170748840371,0.0002772673448722391,1.0,1.0,1.0,1.0,1.0,0.00027375854446531076,0.1915929234158977,0.00025029639478963366,1.0,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06077513227238956,0.0019077679483928396,0.000857438197542821,0.03221748123106584,0.21527210820470247,1.0,1.0,1.0,1.0,1.0,0.0005090967981225152,0.0006061092949873556,0.014844384883491834,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.006256122439201384,0.0414514399808272,0.0006282253127982219,0.03850617949525446,3.072415257590815e-05,1.0,1.0,1.0,1.0,1.0,0.00035333924605767487,0.005421082426836407,0.15896424341032558,1.0,1.0,1.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0008395925330344827,0.0015813342397877426,0.01268673533085514,0.02009565545997745,0.15973165433999614,1.0,1.0,1.0,1.0,1.0,0.002316206612116217,0.0023946758079307355,0.0007638065670815823,1.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2817051523990508e-06,0.002358917008964056,0.19245184042786728,0.044677215048980784,0.00038366287407934563,1.0,1.0,1.0,1.0,1.0,0.061301815151516274,0.04795538706019287,3.326086474946574e-05,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0003786091003630061,0.0009965469229158634,0.0008954632116350733,0.0045515877041580055,0.007615638136378115,1.0,1.0,1.0,1.0,1.0,0.17306437909741101,0.00020726515714518273,0.09865421717860318,1.0,1.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.537977616622644e-06,0.1314466807694307,0.07290908346341367,0.07213103869354837,0.014896798846601951,1.0,1.0,1.0,1.0,1.0,0.0003027573421789222,1.5029752692933919e-05,0.0014783748817905526,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.0433333445816147,0.02609247315019585,0.0014975532051949667,0.252462424512313,0.004296276624775285,1.0,1.0,1.0,1.0,1.0,0.022559599773073254,0.0004916697676943208,0.011501851903256748,1.0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0031308813663459135,0.0016532278447187502,0.021869595344721535,0.028848352022503257,0.0908895822934295,1.0,1.0,1.0,1.0,1.0,0.2704863236851324,0.003513032130088728,0.00839359264053763,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.059099876972755004,3.3863310481014644e-06,0.0028662670368051566,0.030727265439030878,0.02648301358391549,1.0,1.0,1.0,1.0,1.0,0.00025369764090076187,0.017877872403084177,0.10862948863061664,1.0,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.002743354691096662,0.00020427486726011084,0.24920828294345967,0.00745322933577366,0.00960697662951098,1.0,1.0,1.0,1.0,1.0,0.002912577850552199,0.0008782917332398756,0.49963865650539097,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5.438318427768935e-05,0.005131497709824508,0.0040343684812205825,0.005314372870075402,0.1009237773268992,1.0,1.0,1.0,1.0,1.0,0.0044098285574800935,0.004526084682050454,0.18450928107346487,1.0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.015875961408534003,0.03137380795723396,0.002587221892449143,0.0021165531331747735,0.0008200605340635488,1.0,1.0,1.0,1.0,1.0,0.0314762768930149,0.009491171754020037,0.09252290662558196,1.0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0003398469656405488,0.037329208906483204,0.07152087257721979,0.07398608991030477,0.0026259148302546025,1.0,1.0,1.0,1.0,1.0,0.03277963494462198,0.2167350829953667,0.00045475834480292356,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.003912848297085958,0.12618069379215044,5.025633101167863e-05,0.005735565730661407,0.004816557250079162,1.0,1.0,1.0,1.0,1.0,0.0006526057638348452,0.016449306869229026,0.00033137437520114647,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.00010250114134512046,0.0037218394611064193,0.07303912018277534,0.04589629522906072,0.008283951144519524,1.0,1.0,1.0,1.0,1.0,0.010473913015342437,0.11541703273625545,0.000682761863047275,1.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0013004692231642053,0.0004382393602482521,0.015383869525500278,0.02458387517257018,0.1001243914773925,1.0,1.0,1.0,1.0,1.0,1.888094239219159e-05,1.5733590782510626e-05,0.014283301086238591,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9.123614752121938e-06,0.000932602782260134,0.0004240333527845915,0.05166372763881242,0.024812304059452076,1.0,1.0,1.0,1.0,1.0,7.735268067176941e-05,0.040671596089615424,5.307063024528256e-05,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
